id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral,edmu_cd_municipio,edmu_nm_municipio
672283,PIA UNIAO DAS IRMAS DA COPIOSA REDENCAO,COPIOSA@ACCESSGLOBAL.COM.BR,RUA DORALICIO CORREIA,4232261144.0,Organização Religiosa,ATIVA,4119905,Ponta Grossa
672297,CONSELHO COMUNITARIO DE SEGURANCA CRUZEIRO DO IGUACU,precisao@yahoo.com.br,"AVENIDA TREZE DE MAIO, SALA",465721181.0,Associação Privada,INAPTA,4106571,Cruzeiro do Iguaçu
672295,ASSOCIACAO DE DEFESA DO MEIO AMBIENTE E DO DESENVOLVIMENTODE ANTONINA,reinaldocordeiro23@brturbo.com.br,PRACA CORONEL MACEDO,414321305.0,Associação Privada,ATIVA,4101200,Antonina
672298,ASSOCIACAO DOS FUNCIONARIOS DA POLICIA RODOVIARIA FEDERAL DE FOZ DO IGUACU,rh@arguscontabilidadefoz.com.br,RUA DA REPUBLICA,455221328.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
672300,ARETIL - ASSOCIACAO RECREATIVA DA TIL,tilpessoal@gmail.com,RUA ANTONIO MANO,4303375850.0,Associação Privada,INAPTA,4113700,Londrina
672301,PROVOPAR - ACAO SOCIAL DE ENTRE RIOS DO OESTE,zimmermannctb@hotmail.com,RUA PAIM,452571268.0,Associação Privada,ATIVA,4107538,Entre Rios do Oeste
672302,ASSOCIACAO DOS PROPRIETARIOS DE IMOVEIS DO BALNEARIO GUARAPARI,lazarocontador@hotmail.com,"RUA SAO SALVADOR, ESQ ESPIRITO SANTO",414582234.0,Associação Privada,ATIVA,4119954,Pontal do Paraná
672304,ASSOCIACAO GERAL DOS PRODUTORES AGROPECUARIOS,KS.CONTABILIDADE@YAHOO.COM,"RUA LEOPOLDO JOSE BARBOSA, SALA  03",4335651221.0,Associação Privada,ATIVA,4125407,São José da Boa Vista
672305,SOCIEDADE RURAL GUARAPUAVA,esfilial1@hotmail.com,"RUA BERLIM, PARQUE DE EXPOSICOES",4236233896.0,Associação Privada,ATIVA,4109401,Guarapuava
672303,PROVOPAR - PROGRAMA DO VOLUNTARIADO PARANAENSE DE UMUARAMA,vera_borges@yahoo.com.br,AVENIDA PRESIDENTE CASTELO BRANCO,36241730.0,Associação Privada,ATIVA,4128104,Umuarama
672306,INSTITUTO BRASILEIRO DE THERAPIAS E ENSINO,ibrate@ibrate.com.br,"RUA VOLUNTARIOS DA PATRIA, 2 ANDAR",4103013193.0,Associação Privada,ATIVA,4106902,Curitiba
672307,INSTITUTO BRASILEIRO DE THERAPIAS E ENSINO,ibrate@ibrate.com.br,"RUA PROFESSOR JOAO CANDIDO, SALA  204",4133231625.0,Associação Privada,ATIVA,4113700,Londrina
672310,CLUBE RECREATIVO RANCHOALEGRENSE,escobandeirantes@hotmail.com,AVENIDA BRASIL,4303540136.0,Associação Privada,INAPTA,4121307,Rancho Alegre
672312,RECRIAR - FAMILIA E ADOCAO,marcia@sprada.com.br,"RUA CARNEIRO LOBO, FUNDOS",4130256160.0,Associação Privada,ATIVA,4106902,Curitiba
672311,IGREJA COMUNIDADE EVANGELICA DE LIBERTACAO,rd.contabil@hotmail.com,RUA GOIAS,433249440.0,Organização Religiosa,ATIVA,4113700,Londrina
672314,FUNSEPI FUNDACAO NOSSA SENHORA DA PIEDADE,ONDALIVRE983@GMAIL.COM,RUA DOMINGOS CORDEIRO,4132928051.0,Fundação Privada,ATIVA,4104204,Campo Largo
672317,ASSOCIACAO PARANAENSE DE EMPRESAS DE TRATAMENTO DE SUPERFICIE,contfiscal@onda.com.br,RUA ALMIRANTE TAMANDARE 1133,4130184277.0,Associação Privada,Não informado,4106902,Curitiba
672313,IGREJA PRESBITERIANA INDEPENDENTE LIBERDADE,fabricioommoraes@hotmail.com,RUA FREI CANECA,442623444.0,Associação Privada,ATIVA,4115200,Maringá
672323,FRATERNIDADE DE ALIANCA TOCA DE ASSIS,CONTABILIDADECENTRAL@TOCADEASSIS.ORG.BR,RUA SAGITARIO,1938867086.0,Associação Privada,Não informado,4113700,Londrina
672319,ASSOCIACAO ESPORTIVA E RECREATIVA CLUBE DOS VINTE,arnholdafonso@hotmail.com,RUA 1 DE JANEIRO,4403649615.0,Associação Privada,ATIVA,4117909,Palotina
672315,ASSOCIACAO DOS PORTADORES DE DOENCA ESPECIAL-APDE,mercuriorh3@outlook.com,AVENIDA LAZARO VIEIRA,4403423119.0,Associação Privada,ATIVA,4118402,Paranavaí
672324,FRATERNIDADE DE ALIANCA TOCA DE ASSIS,ECONOMOCURITIBA@FPSS.ORG.BR,RUA ROBERTO SIMONSEN,4130783427.0,Associação Privada,Não informado,4106902,Curitiba
672320,ITAQUI ASSOCIACAO DE AMIGOS E EMPRESARIOS,contabilex@contabilex.com.br,RUA XV DE NOVEMBRO,4133993924.0,Associação Privada,ATIVA,4104204,Campo Largo
672326,CASA DE RECUPERACAO AGUA DA VIDA CRAVI,via@viacontabil.com,"RUA PORTO ALEGRE, LOTE  NUMERO 04           QUADRA07",4132227770.0,Associação Privada,ATIVA,4100400,Almirante Tamandaré
672321,ASSOCIACAO LOS COMPADRES,lessi@lessi.com.br,RUA PARANAENSE,462321459.0,Associação Privada,ATIVA,4106506,Coronel Vivida
672327,PARANAVAI ATLETICO CLUBE - PAC,EMPRESAFACIL10@GMAIL.COM,RUA MANOEL RIBAS,4430452863.0,Associação Privada,ATIVA,4118402,Paranavaí
672309,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CONTENDA,contenda@apae.org.br,RUA LEONOR PACHECO,4136251990.0,Associação Privada,ATIVA,4106209,Contenda
672334,"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA",claudete@utfpr.edu.br,VIA ROSALINA MARIA DOS SANTOS,4435181509.0,Fundação Privada,ATIVA,4104303,Campo Mourão
672333,"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA",CEFETCP@SERCOMTEL.COM.BR,AVENIDA ALBERTO CARAZZAI,435241545.0,Fundação Privada,ATIVA,4106407,Cornélio Procópio
672336,"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA",ANDERSONROSA@UTFPR.EDU.BR,"AVENIDA DOS PIONEIROS, BLOCO: UTFPR;",4133104810.0,Fundação Privada,ATIVA,4113700,Londrina
672337,ASSOCIACAO PSICANALITICA DE CURITIBA,CONTATO@APCCURITIBA.COM.BR,"AVENIDA SETE DE SETEMBRO, CONJ  1806                ANDAR 17                  COND  BUSINESS OFFICES ED",4133431312.0,Associação Privada,ATIVA,4106902,Curitiba
672329,ASSOCIACAO CONDOMINIO DA CIDADANIA ACONCI,contadservicos@gmail.com,RUA ANNE FRANK,4132766263.0,Associação Privada,ATIVA,4106902,Curitiba
672339,ASSOCIACAO FILANTROPICA DEZ DE JUNHO,SERGIOFOZ1969@GMAIL.COM,RUA GLAUBER ROCHA,4530285235.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
672316,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE NOVA CANTUPARANA,APAENOVACANTU@HOTMAIL.COM,RUA SANTA CATARINA,4435271017.0,Associação Privada,ATIVA,4116802,Nova Cantu
672340,PAROQUIA CRISTO REI DE IVAI - PARANA,civai@uol.com.br,RUA RUI BARBOSA,422471218.0,Organização Religiosa,ATIVA,4111407,Ivaí
672343,ASSOCIACAO PORTAL DA LUZ,rh@eurocontabil.com.br,RUA MOSSORO 140,433233308.0,Associação Privada,Não informado,4113700,Londrina
672338,ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DE MUNHOZ DE MELLO,agdacontabilidade@hotmail.com,RUA 25 DE AGOSTO,4432581781.0,Associação Privada,ATIVA,4116307,Munhoz de Melo
672331,"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA",CEFET-GADIR@MDN.COMPUTEC.COM.BR,AVENIDA BRASIL,452642880.0,Fundação Privada,ATIVA,4115804,Medianeira
672322,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE KALORE,APAEKALORE@YAHOO.COM.BR,"RUA ANGELO IMPOSSETTO, TERREO",4334531500.0,Associação Privada,ATIVA,4113106,Kaloré
672318,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SULINA APAE,APAE_SULINA@HOTMAIL.COM,RUA TUPINANBA,4632441570.0,Associação Privada,ATIVA,4126652,Sulina
672345,ASSOCIACAO CULTURAL NOSSA SENHORA DE FATIMA,renato.kurosaka@acnsf.com.br,"AVENIDA GENERAL CARLOS CAVALCANTI,",112981458.0,Organização Religiosa,ATIVA,4119905,Ponta Grossa
672346,COLONIA DE PESCADORES PROFISSIONAIS Z-11 DE SAO MIGUEL DO IGUACU,rh.zanette@innet.com.br,AVENIDA PRINCIPAL,4535651528.0,Associação Privada,ATIVA,4125704,São Miguel do Iguaçu
672344,ASSOCIACAO DOS MORADORES URBANOS DE QUEDAS DO IGUACU,RGUILSON@GMAIL.COM,"RUA LARANJEIRAS, ANDAR 1                   SALA  3",4699047106.0,Associação Privada,ATIVA,4120903,Quedas do Iguaçu
672335,"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA",funtefadm-ct@utfpr.edu.br,RODOVIA PR 469   KM 01,462252511.0,Fundação Privada,ATIVA,4118501,Pato Branco
672351,SPAM - SOCIEDADE PROTETORA DOS ANIMAIS DE MARINGA,ESCSOMMA@HOTMAIL.COM,"RUA UMUARAMA, CASA  .",4491451431.0,Associação Privada,ATIVA,4115200,Maringá
672352,SPAM - SOCIEDADE PROTETORA DOS ANIMAIS DE MARINGA,escsomma@hotmail.com,"RUA SAO PAULO, QUADRA10",4499441431.0,Associação Privada,ATIVA,4126256,Sarandi
672348,GRUPO ESCOTEIRO SAO JUDAS TADEU,sacfranca@sacfranca.com.br,RUA DR. ALUIZIO FRANCA,4103015262.0,Associação Privada,ATIVA,4106902,Curitiba
672349,INSTITUTO SAO JOSE,INSTITUTOSAOJOSEPEABIRU@HOTMAIL.COM,AVENIDA RAPOSO TAVARES,4435312263.0,Associação Privada,ATIVA,4118808,Peabiru
672353,ASSOCIACAO NORTE PARANAENSE DE HORTICULTORES,apronor@sercomtel.com.br,"RODOVIA MELO PEIXOTO, KM 143",4303326743.0,Associação Privada,INAPTA,4113700,Londrina
672332,"FUNDACAO DE APOIO A EDUCACAO, PESQUISA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DA UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA",pg@cg.cepro.cefetpr.br,"AVENIDA MONTEIRO LOBATO, KM 04",422251130.0,Fundação Privada,ATIVA,4119905,Ponta Grossa
672350,ASS.DE PAIS E AMIGOS DOS EXCEPCIONAIS DE RESERVA DO IGUACU,APAERESERVA10@YAHOO.COM.BR,RUA JOAO JOSE RIBEIRO,4236751377.0,Associação Privada,ATIVA,4121752,Reserva do Iguaçu
672355,ASSOCIACAO REPRESENTATIVA DOS USUARIOS DA CEASA DE LONDRINA - ARUCEL,contabilidadesuzuki@hotmail.com,"RODOVIA MELLO PEIXOTO  KM 143, CEASA",433254713.0,Associação Privada,ATIVA,4113700,Londrina
672356,ASSOCIACAO COMERCIAL E EMPRESARIAL DE SAO SEBASTIAO DA AMOREIRA,selogon1@gmail.com,RUA PAPA JOAO XXIII,4303265225.0,Associação Privada,ATIVA,4126009,São Sebastião da Amoreira
672354,INSTITUICAO COMUNITARIA DE CREDITO DE LONDRINA CASA DO EMPREENDEDOR,ICCLON@SERCOMTEL.COM.BR,"RUA MATO GROSSO, LOJA 02",4303324442.0,Associação Privada,ATIVA,4113700,Londrina
672299,ASSOCIACAO MARINGA APOIANDO A RECUPERACAO DE VIDAS-MAREV,MAREV@MAREV.COM.BR,AVENIDA GUAIAPO,4430262300.0,Associação Privada,ATIVA,4115200,Maringá
672358,ASSOCIACAO ASSISTENCIAL SAO MARCOS,arianecontadora@hotmail.com,"RUA NAALIEL, JD. SANTA MONICA",4203225316.0,Associação Privada,ATIVA,4119905,Ponta Grossa
672325,CASA DE RECUPERACAO AGUA DA VIDA CRAVI,ely@cravi.org.br,RUA ANTONIO STOCHERO,4103357267.0,Associação Privada,ATIVA,4100400,Almirante Tamandaré
672360,NUCLEO SOCIAL SANTO ANTONIO DE GUARANIACU,LARDOSIDOSOSDEGCU@HOTMAIL.COM,"DISTRITO INDUSTRIAL E RESIDENCIAL BENTO GONCALVES, RUA C",4599545683.0,Associação Privada,ATIVA,4109302,Guaraniaçu
672359,ASSOCIACAO CASA FAMILIAR RURAL,exata_2005@brturbo.com.br,"RODOVIA JOSE ADAMOVICZ, PR 239 KM-03, SALA",4203276171.0,Associação Privada,INAPTA,4121703,Reserva
672363,INSTITUTO PROJETO GENTE,PROJETOGENTE1@GMAIL.COM,RUA JACARANDA,4635323383.0,Associação Privada,ATIVA,4120903,Quedas do Iguaçu
672364,ASSOCIACAO DOS FUNCIONARIOS DA LONDRISUL - AFULON,marmorarialondrina@hotmail.com,RUA BELGICA,4303031171.0,Associação Privada,ATIVA,4113700,Londrina
672365,IGREJA PRESBITERIANA DO CAMPO COMPRIDO,BBS@BBSCONTABILIDADE.COM.BR,"RUA DOMINGOS COLATUSSO, CONJ  ATENAS I",4135278633.0,Organização Religiosa,ATIVA,4106902,Curitiba
672373,MARINGA GOLF CLUBE,secretaria@maringagolfclub.com.br,"RODOVIA PR-317, KM 81",4432621018.0,Associação Privada,ATIVA,4110003,Iguaraçu
672378,PROVOPAR MUNICIPAL DE PALOTINA,sihgris@hotmail.com,AVENIDA PRESIDENTE KENNEDY,446495288.0,Associação Privada,INAPTA,4117909,Palotina
672379,ASSOCIACAO CASA BETEL DE CIANORTE,CASABETELCIANORTE@HOTMAIL.COM,RUA ARAUCARIA,4436296421.0,Associação Privada,ATIVA,4105508,Cianorte
672372,ONG ASMOZI,certidao@colacocontadores.com.br,NA VERONICA TRUBEK MORO,412851993.0,Associação Privada,ATIVA,4106902,Curitiba
672376,ABRIGO LAR DA INFANCIA DE JACAREZINHO-ABRINJA,kanayacontabilidade@hotmail.com,RUA DOIS DE ABRIL,435251454.0,Associação Privada,ATIVA,4111803,Jacarezinho
672375,SERVICO SOCIAL DA HABITACAO DO PARANA - SECOVIMED,ASSADM@SECOVIMED-PR.COM.BR,RUA DR. PEDROSA,4132241655.0,Associação Privada,ATIVA,4106902,Curitiba
672377,ASSOCIACAO PARA A VIDA E SOLIDARIEDADE,CONTATO@CONNECTCONTABIL.COM.BR,"AVENIDA CANDIDO DE ABREU, CONJ  112                 ANDAR 01                  COND  CENTRO CMR CANDIDO DBLOCO CENTRO CMR CANDIDO D",4132333900.0,Associação Privada,ATIVA,4106902,Curitiba
672383,ASSOCIACAO DA PASTORAL DA SAUDE A.P.S.,costa.contabilidade@hotmail.com,"PRAÇA VISCONDE DE NACAR, SALA",4235231920.0,Associação Privada,Não informado,4128203,União da Vitória
672374,FUNDACAO SUDOESTINA DE COMBATE AO CANCER,FUN.SUD.COMBATEAOCANCER@GMAIL.COM,"RUA PARANA, ANDAR 2",4630257550.0,Fundação Privada,ATIVA,4118501,Pato Branco
672369,ASSOCIACAO DOS PRODUTORES DE CAFE DE CARLOPOLIS,geral@jusselete.com.br,RUA BENEDITO SALLES,4303566248.0,Associação Privada,ATIVA,4104709,Carlópolis
672366,IGREJA BATISTA CARISMATICA JESUS CRISTO LIBERTADOR,,"PRACA TIRADENTES, LOJA  19",4133222184.0,Associação Privada,ATIVA,4106902,Curitiba
672341,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE QUITANDI NHA,QUITANDINHA@APAEPR.ORG.BR,RUA EXPEDICIONARIO,4136231164.0,Associação Privada,ATIVA,4121208,Quitandinha
672384,IGREJA BATISTA BETEL JARDIM MORUMBI,eliseugarcia@onda.com.br,RUA DA ESPERANCA,4303154344.0,Associação Privada,ATIVA,4103701,Cambé
672367,TEMPLO DA COMUNIDADE EVANGELICA,TEMPLOCOMUNIDADEEVANGELICA@HOTMAIL.COM,RUA AUGUSTO DIAS PAREDES,4130538306.0,Associação Privada,ATIVA,4106902,Curitiba
672342,ASSOCIACAO BATISTA DE ACAO SOCIAL,solange.rh@pibcuritiba.org.br,RUA BENTO VIANA,4133424347.0,Associação Privada,ATIVA,4106902,Curitiba
672381,LAR INFANTIL SOL AMIGO,ORTIZ@GOLDCELL.COM.BR,RUA JOAO OBRZUT,4199128155.0,Associação Privada,ATIVA,4106902,Curitiba
672380,ASSOCIACAO COMUNITARIA DO ATERRADO ALTO - ACATER,nerysantos10@hotmail.com,NA LOC ATERRADO ALTO KM 12,4403575135.0,Associação Privada,ATIVA,4122503,Roncador
672368,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ENEAS MARQUES,ENEASMARQUES@APAEPR.ORG.BR,RUA 11 DE SETEMBRO,4635441155.0,Associação Privada,ATIVA,4107405,Enéas Marques
672386,IGREJA PREBITERIANA DE CARAMBEI,ipbcbei@hotmail.com,RUA OURO PRETO,4203231116.0,Associação Privada,ATIVA,4104659,Carambeí
672370,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MALLET - APAE,APAEMALLET@GMAIL.COM,RUA ANDRE BEREZUK,4235421642.0,Associação Privada,ATIVA,4113908,Mallet
672387,INSTITUTO EDUCACIONAL EVEREST,ATBRA70@LCRED.ORG,RUA JOSE CAROLLO,1137591200.0,Associação Privada,ATIVA,4106902,Curitiba
672382,FUNDACAO EDUCERE DE CAMPO MOURAO,FUNDACAO@EDUCERE.ORG.BR,RUA SAO JOSE,4435253104.0,Fundação Privada,ATIVA,4104303,Campo Mourão
672385,ASSOCIACAO DA CASA FAMILIAR RURAL DE NOVA LARANJEIRAS,inova.contabilidade@yahoo.com.br,ESTRADA MUNICIPAL LINHA SARANDI,4288160272.0,Associação Privada,ATIVA,4117057,Nova Laranjeiras
672357,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE DOURADINA,APAEDOURADINA2011@HOTMAIL.COM,"RUA EDUARDO REIS, TERREO",4436631263.0,Associação Privada,ATIVA,4107256,Douradina
672388,CONSELHO DA COMUNIDADE DA COMARCA DE MARECHAL CANDIDO RONDON,marschallcontabilidade@hotmail.com,"RUA PARAIBA, SALA  3",4591119701.0,Associação Privada,ATIVA,4114609,Marechal Cândido Rondon
672371,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE FENIX,jaraujocosta@hotmail.com,RUA PEDRO LIVON,4432721251.0,Associação Privada,ATIVA,4107702,Fênix
672389,RECANTO DA TERCEIRA IDADE SAO CARLOS,pri.jasper@hotmail.com,RUA QUINTINO BOCAIUVA,4403438165.0,Associação Privada,ATIVA,4124608,São Carlos do Ivaí
672391,ASSOCIACAO DOS MORADORES DO RESORT,RESORTPRESIDENCIA@HOTMAIL.COM,RUA JACOB VALENGA,4184082090.0,Associação Privada,ATIVA,4119509,Piraquara
672406,ACAUEM - ASSOCIACAO DAS CRIANCAS ALEGRES UNIDAS NA ESPERANCA COM MARIA,pacto@pactoconsultoria.com.br,RUA FREI RAFAEL PRONER,4303542474.0,Associação Privada,ATIVA,4102406,Bandeirantes
672412,ASSOCIACAO DE RADIODIFUSAO COMUNITARIA DE IVAIPORA,CHODOLAK@MATRIX.COM.BR,RUA SANTA CATARINA,4334721354.0,Associação Privada,ATIVA,4111506,Ivaiporã
672395,MINISTERIO IGREJA EM CELULAS,HARRY@CELULAS.COM.BR,RUA JOAQUIM DE FREITAS,4132768655.0,Associação Privada,INAPTA,4106902,Curitiba
672397,ASSOCIACAO DOS SERVIDORES DO BANCO CENTRAL ASBAC CURITIBA,asbaccuritiba@onda.com.br,AVENIDA CANDIDO DE ABREU,4132813093.0,Associação Privada,ATIVA,4106902,Curitiba
672408,SINODO PARANAPANEMA,atscontabilidade01@gmail.com,ESTRADA ZAUNA,4432642186.0,Associação Privada,SUSPENSA,4115200,Maringá
672390,COLEGIO CRISTO REI,elisabete@sigha.com.br,RUA SAO PAULO,4532541898.0,Associação Privada,ATIVA,4114609,Marechal Cândido Rondon
672398,ASSOCIACAO PARANAENSE DE PATOLOGIA,faturamento@patologia.org.br,"AVENIDA CANDIDO DE ABREU, CONJUNTO 206",412544978.0,Associação Privada,ATIVA,4106902,Curitiba
672396,SINODO RIO PARANA,claiton@padraocontabilidade.com,RUA INDEPENDENCIA,4530554141.0,Organização Religiosa,ATIVA,4127700,Toledo
672393,ASGESE-ASSOCIACAO GERAL DE SERVIDORES,patricia_asgese@hotmail.com,"RUA XV DE NOVEMBRO, ANDAR 2                   SALA  206",4132236798.0,Associação Privada,ATIVA,4106902,Curitiba
672405,ASSOCIACAO DA CASA FAMILIAR RURAL DE RIO BONITO DO IGUACU,kontax@rbinet.com.br,NA BR 158 KM 16,4203653159.0,Associação Privada,INAPTA,4122156,Rio Bonito do Iguaçu
672401,ASSOCIACAO CASAS DO SERVO SOFREDOR,mercuriofiscal2011@hotmail.com,RUA HEIHACHIRO NIEKAWA,4434281201.0,Associação Privada,ATIVA,4118402,Paranavaí
672394,AEROCLUBE REGIONAL DE MARINGA,FINANCEIROAEROCLUBEMGA@GMAIL.COM,"AVENIDA VLADIMIR BABKOV,DOUTOR, ANEXO HANGAR 46",4432667931.0,Associação Privada,ATIVA,4115200,Maringá
672403,PRIMEIRA IGREJA BATISTA DE PALMEIRA,bigcontabilidade@ibest.com.br,RUA VICENTE MACHADO,4203252233.0,Associação Privada,ATIVA,4117701,Palmeira
672411,COMISSAO PASTORAL DA TERRA,contabilidade@cptnacional.org.br,"RUA PAULA GOMES, 1 ANDAR",4103224743.0,Associação Privada,ATIVA,4106902,Curitiba
672407,SINODO PARANAPANEMA,SINODO@SINODOPARANAPANEMA.COM.BR,"RUA CORONEL TEMISTOCLES DE SOUZA BASIL, CASA",4132575571.0,Associação Privada,ATIVA,4106902,Curitiba
672362,FUNDACAO ASSIS GURGACZ,valdirf@fag.edu.br,"AVENIDA DAS TORRES, TERREO",4533213981.0,Fundação Privada,ATIVA,4104808,Cascavel
672414,ASSOCIACAO CULTURAL E ECOLOGICA VALE DO SOL,VALEDOSOLFM@HOTMAIL.COM,"RUA SEGISMUNDO GRADOWSKI, SN, LOTE: 8; QUADRA: 53;",4334762080.0,Associação Privada,ATIVA,4104402,Cândido de Abreu
672402,ASSOCIACAO CASAS DO SERVO SOFREDOR,contabil2@escmercurio.com.br,FAZENDA NOSSA SENHORA DO CARMO,4434231198.0,Associação Privada,ATIVA,4116505,Nova Aliança do Ivaí
672415,ASSOCIACAO MANTENEDORA SANTA TEREZINHA,CEISANTATEREZINHAPVAI@HOTMAIL.COM,AVENIDA HUBERTO BRUNING,444235529.0,Associação Privada,ATIVA,4118402,Paranavaí
672418,ASSOCIACAO DOS ENGENHEIROS AGRONOMOS DE TOLEDO,sperotto@sperotto.com.br,RUA JURANDIR DAL'PRA,452524821.0,Associação Privada,ATIVA,4127700,Toledo
672419,ASSOCIACAO COMUNITARIA DE DESENVOLVIMENTO CULTURAL E ARTISTICO DE IBIPORA,organizacaodomano@hotmail.com,"RUA OSVALDO CRUZ, FUNDOS",4332681212.0,Associação Privada,ATIVA,4109807,Ibiporã
672410,FEDERACAO PARANAENSE DE CANOAGEM,FEPACAN@HOTMAIL.COM,"AVENIDA PEDRO BASSO, SALA  02-04 E 05",4530272052.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
672416,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SALGADO FILHO,zanin@wln.com.br,AVENIDA PRESIDENTE DUTRA,4635641020.0,Associação Privada,ATIVA,4122800,Salgado Filho
672413,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CRUZEIRO DO IGUACU,apaecruzeiro@wln.com.br,RUA PARANA,4635721175.0,Associação Privada,ATIVA,4106571,Cruzeiro do Iguaçu
672420,ASSOCIACAO MONTE SIAO,BCJCONTABIL@HOTMAIL.COM,RUA JOAO EUGENIO,4134232381.0,Associação Privada,ATIVA,4118204,Paranaguá
672421,PROVOPAR JABOTIENSE,dely.edy@hotmail.com,RUA SETE SETEMRO,4336221360.0,Associação Privada,ATIVA,4111704,Jaboti
672425,ASSOCIACAO CULTURAL E ECOLOGICA DE PLANALTO - ACEP,cezar.rhtovo@rline.com.br,AVENIDA RIO GRANDE DO SUL,465551331.0,Associação Privada,ATIVA,4119806,Planalto
672423,IGREJA MUNDIAL DO PODER DE DEUS,CONTABILIDADE@IMPD.ORG.BR,RUA BELO HORIZONTE,1135773815.0,Organização Religiosa,ATIVA,4103701,Cambé
672424,ASSOCIACAO DE MORADORES DE CAI DE CIMA E MATO BRANCO,joaoaltamir@hotmail.com,NA ETR DE CAI DE CIMA,4103623111.0,Associação Privada,ATIVA,4121208,Quitandinha
672422,CENTRO DE TRADICAO GAUCHA ESTEIO DA TRADICAO DE VITORINO,contabilidade.vitorino1@hotmail.com,AVENIDA BRASIL ARGENTINA,4603227134.0,Associação Privada,ATIVA,4128708,Vitorino
672426,ASSOCIACAO COMUNITARIA SAO MATEUS,machado.contabilidade@hotmail.com,RUA OZY MENDONCA DE LIMA,4203532256.0,Associação Privada,ATIVA,4125605,São Mateus do Sul
672430,ASSOCIACAO DOS SERVIDORES DA JUSTICA FEDERAL NO PARANA - ASSERJUSPAR,ASSERJUSPAR@GMAIL.COM,"AVENIDA ANITA GARIBALDI, LOJA  02                  ANDAR TR                  BLOCO TREVISO ED",4130764020.0,Associação Privada,ATIVA,4106902,Curitiba
672434,IGREJA PRESBITERIANA MAANAIM,dinamica-sc@brturbo.com.br,RUA SANTO JACOMINE,434219330.0,Associação Privada,ATIVA,4101408,Apucarana
672435,COMUNIDADE CRISTA SALEM,contato@rbcontabilidade.net.br,AVENIDA GOIAS,4335383115.0,Associação Privada,ATIVA,4101101,Andirá
672429,FUNDACAO ESCOLA DO MINISTERIO PUBLICO DO ESTADO DO PARANA,WWW.FEMPARPR.ORG.BR,"RUA XV DE NOVEMBRO, 5 ANDAR",4132220006.0,Fundação Privada,ATIVA,4106902,Curitiba
672439,PRIMEIRA IGREJA BATISTA DE MATINHOS,volarecontabilidade@hotmail.com,RUA CINIRA DA SILVA MESQUITA,4109943275.0,Associação Privada,ATIVA,4115705,Matinhos
672431,ASSOCIACAO RADIO COMUNITARIA ITAIPULANDIA,SINUELO_FM@HOTMAIL.COM,RUA FLORESTA,4535591299.0,Associação Privada,ATIVA,4110953,Itaipulândia
672432,CLUBE DOS AMIGOS,ESCRITORIOCONTABILVALTAM@GMAIL.COM,"RUA PIAPARA, CONDOMINIO ITAPUA",4432751540.0,Associação Privada,ATIVA,4126504,Sertanópolis
672361,CENTRO DE DESENVOLVIMENTO SUSTENTAVEL E CAPACITACAO EM AGROECOLOGIA-CEAGRO,CONTVIR_MANO@OUTLOOK.COM,RUA CORONEL GUILHERME DE PAULA,4298587876.0,Associação Privada,ATIVA,4113304,Laranjeiras do Sul
672433,INSTITUTO MAIS ESPORTE,ACAO@ACAOVOLUNTARIA.ORG.BR,RUA UBALDINO DO AMARAL,4133228076.0,Associação Privada,ATIVA,4106902,Curitiba
